file_id,speaker_id,emotion,label,wav_path,checkpoint,method,dims,x,y
0012_000559,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000559.wav,epoch_00025.pth,pca,2,3.990670303372662,4.299449808102939
0012_000560,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000560.wav,epoch_00025.pth,pca,2,4.185888458391089,5.2604069205213175
0012_000561,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000561.wav,epoch_00025.pth,pca,2,4.147024576903873,4.30692434481508
0012_000562,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000562.wav,epoch_00025.pth,pca,2,2.5167655315157518,5.329828308326439
0012_000563,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000563.wav,epoch_00025.pth,pca,2,3.6367032220097437,3.9781098212509347
0012_000564,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000564.wav,epoch_00025.pth,pca,2,4.669720454263087,4.227662200236156
0012_000565,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000565.wav,epoch_00025.pth,pca,2,3.6465094872716852,3.400555447334027
0012_000566,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000566.wav,epoch_00025.pth,pca,2,4.439530804863643,5.100381584044407
0012_000567,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000567.wav,epoch_00025.pth,pca,2,3.773381927792773,4.3669343296807455
0012_000568,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000568.wav,epoch_00025.pth,pca,2,3.6852306967943407,4.643693972042309
0012_000569,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000569.wav,epoch_00025.pth,pca,2,4.52268924668022,3.9856978415168602
0012_000570,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000570.wav,epoch_00025.pth,pca,2,3.564455642802975,5.97292844198289
0012_000571,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000571.wav,epoch_00025.pth,pca,2,4.209366024419238,4.233524259809057
0012_000572,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000572.wav,epoch_00025.pth,pca,2,3.5234772007999346,4.483743035592555
0012_000573,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000573.wav,epoch_00025.pth,pca,2,4.525534230670473,3.177507397881965
0012_000574,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000574.wav,epoch_00025.pth,pca,2,4.276243925458373,5.820707278584584
0012_000575,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000575.wav,epoch_00025.pth,pca,2,3.6188526013380926,4.014439994343025
0012_000576,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000576.wav,epoch_00025.pth,pca,2,4.364837517264831,4.367968770079081
0012_000577,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000577.wav,epoch_00025.pth,pca,2,3.100145258432637,5.731935906330332
0012_000578,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000578.wav,epoch_00025.pth,pca,2,4.204726345670414,5.275628489575898
0012_000579,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000579.wav,epoch_00025.pth,pca,2,3.4597699954303485,4.805197458831622
0012_000580,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000580.wav,epoch_00025.pth,pca,2,3.52557162305904,5.572518923257841
0012_000581,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000581.wav,epoch_00025.pth,pca,2,4.2020314124963205,3.8682419854965695
0012_000582,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000582.wav,epoch_00025.pth,pca,2,3.443409147621869,4.8356690856097195
0012_000583,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000583.wav,epoch_00025.pth,pca,2,4.345880264191419,4.2961921063864095
0012_000584,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000584.wav,epoch_00025.pth,pca,2,3.7415032442585745,5.332400083259728
0012_000585,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000585.wav,epoch_00025.pth,pca,2,3.910610495268156,4.977769592087258
0012_000586,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000586.wav,epoch_00025.pth,pca,2,3.0788972870561375,5.769902229318797
0012_000587,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000587.wav,epoch_00025.pth,pca,2,3.4386677334028826,5.805609007678098
0012_000588,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000588.wav,epoch_00025.pth,pca,2,4.418432032066965,4.514911771709824
0012_000589,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000589.wav,epoch_00025.pth,pca,2,4.118085623699508,4.716444959707737
0012_000590,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000590.wav,epoch_00025.pth,pca,2,3.475768525261622,4.792665227392578
0012_000591,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000591.wav,epoch_00025.pth,pca,2,4.223726184791051,4.582752606326699
0012_000592,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000592.wav,epoch_00025.pth,pca,2,3.723017050151972,5.838163214041467
0012_000593,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000593.wav,epoch_00025.pth,pca,2,4.046115111749535,5.14448876965478
0012_000594,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000594.wav,epoch_00025.pth,pca,2,3.6851747048815082,4.820839291833277
0012_000595,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000595.wav,epoch_00025.pth,pca,2,4.994421904042858,5.893951949991498
0012_000596,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000596.wav,epoch_00025.pth,pca,2,3.775512545285665,5.729308510229138
0012_000597,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000597.wav,epoch_00025.pth,pca,2,4.690419584268953,4.35012598703894
0012_000598,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000598.wav,epoch_00025.pth,pca,2,3.9056860753472846,5.17532289824409
0012_000599,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000599.wav,epoch_00025.pth,pca,2,4.212484970711101,4.621742520769741
0012_000600,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000600.wav,epoch_00025.pth,pca,2,3.4993527574469248,5.45841011283261
0012_000601,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000601.wav,epoch_00025.pth,pca,2,4.047658680765602,5.577061169825769
0012_000602,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000602.wav,epoch_00025.pth,pca,2,4.3325175183222955,5.3442686910300585
0012_000603,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000603.wav,epoch_00025.pth,pca,2,3.9344958218861326,4.4648769211422845
0012_000604,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000604.wav,epoch_00025.pth,pca,2,2.7952127294574893,2.755337993332136
0012_000605,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000605.wav,epoch_00025.pth,pca,2,3.917117339144347,5.112336821704456
0012_000606,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000606.wav,epoch_00025.pth,pca,2,4.244843087119243,4.9147932856977405
0012_000607,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000607.wav,epoch_00025.pth,pca,2,3.2598744457485047,4.497013596361426
0012_000608,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000608.wav,epoch_00025.pth,pca,2,3.8482407199937407,4.525061132524009
0012_000609,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000609.wav,epoch_00025.pth,pca,2,4.070923469232547,5.049533923360159
0012_000610,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000610.wav,epoch_00025.pth,pca,2,3.8964259106218884,5.799066529575322
0012_000611,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000611.wav,epoch_00025.pth,pca,2,4.3018302209832004,4.1631640877125
0012_000612,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000612.wav,epoch_00025.pth,pca,2,3.6701171175715395,5.709862524903685
0012_000613,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000613.wav,epoch_00025.pth,pca,2,3.685431662552285,3.7065722068290747
0012_000614,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000614.wav,epoch_00025.pth,pca,2,3.605854083101503,4.967483429388773
0012_000615,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000615.wav,epoch_00025.pth,pca,2,3.8968253060859355,3.2110921442728397
0012_000616,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000616.wav,epoch_00025.pth,pca,2,4.326123802565635,5.011123362940213
0012_000617,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000617.wav,epoch_00025.pth,pca,2,3.6247858530984307,4.462449081234054
0012_000618,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000618.wav,epoch_00025.pth,pca,2,4.685509331279657,3.9401390749198537
0012_000619,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000619.wav,epoch_00025.pth,pca,2,4.202514400604548,4.291364321235921
0012_000620,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000620.wav,epoch_00025.pth,pca,2,4.104104326201322,4.694189595976263
0012_000621,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000621.wav,epoch_00025.pth,pca,2,4.800953201867944,4.7354589976435735
0012_000622,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000622.wav,epoch_00025.pth,pca,2,3.8042907579797713,5.310461034228495
0012_000623,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000623.wav,epoch_00025.pth,pca,2,3.9846756242875174,4.27772002426352
0012_000624,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000624.wav,epoch_00025.pth,pca,2,4.661149728434519,4.2213621845035645
0012_000625,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000625.wav,epoch_00025.pth,pca,2,3.1697341327625383,5.231178411761456
0012_000626,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000626.wav,epoch_00025.pth,pca,2,3.6078549778996525,5.351840700550205
0012_000627,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000627.wav,epoch_00025.pth,pca,2,3.746213479953472,4.672866491330364
0012_000628,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000628.wav,epoch_00025.pth,pca,2,3.1640312917598545,5.422027850566611
0012_000629,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000629.wav,epoch_00025.pth,pca,2,3.9947818962720834,5.1248104433313575
0012_000630,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000630.wav,epoch_00025.pth,pca,2,3.302252306887802,5.275203137737081
0012_000631,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000631.wav,epoch_00025.pth,pca,2,4.362560433058929,4.870641046478931
0012_000632,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000632.wav,epoch_00025.pth,pca,2,3.9487754487586395,4.135945013972709
0012_000633,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000633.wav,epoch_00025.pth,pca,2,4.367186789430374,5.36168161249944
0012_000634,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000634.wav,epoch_00025.pth,pca,2,3.711355375530584,5.042092415971881
0012_000635,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000635.wav,epoch_00025.pth,pca,2,3.371144020999181,4.90668272654044
0012_000636,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000636.wav,epoch_00025.pth,pca,2,3.889030454636992,4.94313177052834
0012_000637,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000637.wav,epoch_00025.pth,pca,2,3.988392290942783,4.83669543064185
0012_000638,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000638.wav,epoch_00025.pth,pca,2,4.915888552360002,2.954869339505891
0012_000639,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000639.wav,epoch_00025.pth,pca,2,3.5080477225237234,5.318248989195814
0012_000640,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000640.wav,epoch_00025.pth,pca,2,4.0700933755278434,4.74589064558973
0012_000641,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000641.wav,epoch_00025.pth,pca,2,3.3613046909090984,5.16224306648276
0012_000642,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000642.wav,epoch_00025.pth,pca,2,4.498827955568049,3.5620198438174535
0012_000643,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000643.wav,epoch_00025.pth,pca,2,4.24384148772335,4.6136069007153795
0012_000644,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000644.wav,epoch_00025.pth,pca,2,2.6025916739122708,5.592222302552337
0012_000645,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000645.wav,epoch_00025.pth,pca,2,3.870200847383317,4.887765021242601
0012_000646,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000646.wav,epoch_00025.pth,pca,2,2.1227967643758525,6.019657024603789
0012_000647,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000647.wav,epoch_00025.pth,pca,2,3.8654818586996513,4.962746093623239
0012_000648,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000648.wav,epoch_00025.pth,pca,2,3.9178702900071527,4.520256501515138
0012_000649,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000649.wav,epoch_00025.pth,pca,2,3.7779621418290725,4.896853774850878
0012_000650,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000650.wav,epoch_00025.pth,pca,2,4.754483785988679,3.8454420705960293
0012_000651,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000651.wav,epoch_00025.pth,pca,2,4.861472724860046,4.1805376476637885
0012_000652,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000652.wav,epoch_00025.pth,pca,2,3.420231301410472,5.351169251510895
0012_000653,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000653.wav,epoch_00025.pth,pca,2,5.398764224182954,3.7649176021321438
0012_000654,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000654.wav,epoch_00025.pth,pca,2,3.7560788557333606,5.143716904692256
0012_000655,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000655.wav,epoch_00025.pth,pca,2,3.7483335858600677,3.719110953605072
0012_000656,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000656.wav,epoch_00025.pth,pca,2,3.213808730794079,4.805212720575938
0012_000657,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000657.wav,epoch_00025.pth,pca,2,4.571211174192312,4.401637835146425
0012_000658,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000658.wav,epoch_00025.pth,pca,2,4.184974734831214,4.1877317364906474
0012_000659,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000659.wav,epoch_00025.pth,pca,2,3.3540260232854853,4.937571729735629
0012_000660,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000660.wav,epoch_00025.pth,pca,2,3.81975377663498,4.933778551289011
0012_000661,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000661.wav,epoch_00025.pth,pca,2,4.272968342548247,4.2981253616546615
0012_000662,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000662.wav,epoch_00025.pth,pca,2,4.510646510241173,3.380398711682399
0012_000663,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000663.wav,epoch_00025.pth,pca,2,3.8749882169008196,4.316812363261015
0012_000664,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000664.wav,epoch_00025.pth,pca,2,3.606389713676054,4.819088156809918
0012_000665,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000665.wav,epoch_00025.pth,pca,2,4.951515172511916,3.7009765443603935
0012_000666,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000666.wav,epoch_00025.pth,pca,2,3.898941570450372,4.3266733109354485
0012_000667,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000667.wav,epoch_00025.pth,pca,2,4.710477046866736,4.341833407990123
0012_000668,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000668.wav,epoch_00025.pth,pca,2,3.9910887765967433,3.895010686836175
0012_000669,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000669.wav,epoch_00025.pth,pca,2,4.121142738881191,4.747965879113641
0012_000670,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000670.wav,epoch_00025.pth,pca,2,3.57046997046376,5.234193667767341
0012_000671,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000671.wav,epoch_00025.pth,pca,2,3.638980522634486,5.0703265769779655
0012_000672,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000672.wav,epoch_00025.pth,pca,2,4.5368232262051045,3.8619077201834418
0012_000673,12,Angry,0,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0012/Angry/0012_000673.wav,epoch_00025.pth,pca,2,3.974763340495244,5.274475815794901
